201901,17,381,3611056000,보람동
201901,11,959,3611054000,종촌동
201901,13,6827,3611039000,소정면
201901,19,36396,3611025000,조치원읍
201901,19,41221,3611052000,도담동
201901,21,363,3611053000,아름동
201901,21,1915,3611055000,고운동
201901,22,7610,3611034000,금남면
201901,5,666,3611039000,소정면
201901,19,9249,3611032000,연동면
201901,17,12797,3611033000,부강면
201901,10,5699,3611036000,연서면
201901,0,3444,3611033000,부강면
201901,19,16825,3611051500,새롬동
201901,1,5998,3611034000,금남면
201901,11,2137,3611057000,대평동
201901,0,1756,3611036000,연서면
201901,18,1285,3611054000,종촌동
201901,2,168,3611057000,대평동
201901,10,13370,3611033000,부강면
201901,17,7474,3611036000,연서면
201901,5,2052,3611031000,연기면
201901,15,855,3611053000,아름동
201901,12,1000,3611054000,종촌동
201901,15,3470,3611055000,고운동
201901,4,2185,3611034000,금남면
201901,8,997,3611055500,소담동
201901,20,12071,3611035000,장군면
201901,13,14477,3611031000,연기면
201901,12,2248,3611057000,대평동
201901,16,29885,3611034000,금남면
201901,20,6970,3611058000,다정동
201901,2,523,3611054000,종촌동
201901,18,3721,3611057000,대평동
201901,20,35328,3611052000,도담동
201901,20,32857,3611025000,조치원읍
201901,18,9008,3611039000,소정면
201901,21,2530,3611036000,연서면
201901,12,9119,3611039000,소정면
201901,7,642,3611055500,소담동
201901,15,12777,3611033000,부강면
201901,2,277,3611039000,소정면
201901,20,7569,3611032000,연동면
201901,10,668,3611053000,아름동
201901,10,2847,3611055000,고운동
201901,20,14382,3611051500,새롬동
201901,11,14795,3611031000,연기면
201901,0,93,3611053000,아름동
201901,0,951,3611055000,고운동
201901,2,1621,3611031000,연기면
201901,5,332,3611057000,대평동
201901,15,7075,3611036000,연서면
201901,17,2693,3611055000,고운동
201901,17,895,3611053000,아름동
201901,13,1031,3611054000,종촌동
201901,11,11718,3611039000,소정면
201901,13,2413,3611057000,대평동
201901,19,17947,3611035000,장군면
201901,19,8446,3611058000,다정동
201901,21,9414,3611033000,부강면
201901,5,456,3611054000,종촌동
201901,12,14324,3611031000,연기면
201901,18,15300,3611031000,연기면
201901,13,23992,3611035000,장군면
201901,19,2194,3611057000,대평동
201901,11,18436,3611051500,새롬동
201901,20,7173,3611031000,연기면
201901,11,9753,3611032000,연동면
201901,15,10819,3611038000,전동면
201901,13,8915,3611058000,다정동
201901,5,5725,3611035000,장군면
201901,21,205,3611056000,보람동
